2023-01-13 11:03:57.605386,18999.72
2023-01-13 11:03:58.042180,18999.72
2023-01-13 11:03:58.413178,18999.72
2023-01-13 11:03:58.836183,18999.72
2023-01-13 11:03:59.281640,18996.93
2023-01-13 11:03:59.778238,18996.93
2023-01-13 11:04:00.209495,18996.93
2023-01-13 11:04:00.633299,18996.93
2023-01-13 11:04:01.057458,18996.93
2023-01-13 11:04:01.608814,18996.93
2023-01-13 11:04:02.000822,19004.13
2023-01-13 11:04:02.434142,19004.13
2023-01-13 11:04:02.909143,18999.72
2023-01-13 11:04:03.355291,18996.93
2023-01-13 11:04:03.813271,18999.72
2023-01-13 11:04:04.254662,19002.93
2023-01-13 11:04:04.733797,19000.33
2023-01-13 11:04:05.149836,19000.33
2023-01-13 11:04:05.618990,19000.33
2023-01-13 11:04:06.039077,19000.33
2023-01-13 11:04:06.458201,19000.33
2023-01-13 11:04:07.327236,19004.13
2023-01-13 11:04:07.796336,19008.84
2023-01-13 11:04:08.212179,19008.84
2023-01-13 11:04:08.661229,19008.84
2023-01-13 11:04:09.048469,19004.97
2023-01-13 11:04:09.459468,19004.97
2023-01-13 11:04:09.910469,19004.97
2023-01-13 11:04:10.335954,19004.97
2023-01-13 11:04:10.769958,19001.15
2023-01-13 11:04:11.144956,19001.15
2023-01-13 11:04:11.687017,19008.84
2023-01-13 11:04:12.047528,19001.15
2023-01-13 11:04:12.590551,19001.15
2023-01-13 11:04:13.087859,18993.98
2023-01-13 11:04:13.519308,18993.98
2023-01-13 11:04:13.931447,19004.97
2023-01-13 11:04:14.445391,18993.14
2023-01-13 11:04:14.802848,18993.98
2023-01-13 11:04:15.232930,19001.15
2023-01-13 11:04:15.658134,19004.97
2023-01-13 11:04:16.040211,18993.98
2023-01-13 11:04:16.474212,18992.08
2023-01-13 11:04:16.914273,19004.97
2023-01-13 11:04:17.739063,18992.08
2023-01-13 11:04:18.257147,19001.15
2023-01-13 11:04:18.876362,18993.98
2023-01-13 11:04:19.359569,18992.08
2023-01-13 11:04:19.790568,18992.08
